date,lake,chl_mean,chl_p90,FAI_mean,NDCI_mean,NDVI_mean,NDWI_mean,water_px,is_imputed_row,chl_mean_clip0,coverage,coverage_pct
2025-04-23,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-04-24,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-04-25,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-04-26,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-04-27,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-04-28,amatitlan,13.552206039428711,36.292816162109375,0.004716082476079464,0.16545605659484863,-0.08322300016880035,0.33061733841896057,93490.0,False,13.577547073364258,93490.0,0.7017767735833477
2025-04-29,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-04-30,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-01,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-02,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-03,amatitlan,9.549837112426758,16.757232666015625,0.006847729440778494,0.14143407344818115,-0.07899712026119232,0.29489752650260925,94606.0,False,9.560873985290527,94606.0,0.7101539570181431
2025-05-04,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-05,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-06,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-07,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
